open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
78.28,79.04,76.02,76.04,76973328.0,603019.SH,2024-11-26,中科曙光,NA,CNY
74.56,78.98,73.7,78.48,96095930.0,603019.SH,2024-11-27,中科曙光,NA,CNY
78.48,86.0,78.01,81.74,151152272.0,603019.SH,2024-11-28,中科曙光,NA,CNY
80.2,85.95,80.11,84.8,123298143.0,603019.SH,2024-11-29,中科曙光,NA,CNY
84.8,86.84,82.67,83.8,112960431.0,603019.SH,2024-12-02,中科曙光,NA,CNY
83.2,84.8,75.53,77.85,151806115.0,603019.SH,2024-12-03,中科曙光,NA,CNY
77.3,79.1,76.4,78.0,95305546.0,603019.SH,2024-12-04,中科曙光,NA,CNY
77.2,77.5,75.2,75.95,82059353.0,603019.SH,2024-12-05,中科曙光,NA,CNY
76.06,78.57,75.74,76.99,76783538.0,603019.SH,2024-12-06,中科曙光,NA,CNY
77.0,77.14,74.36,74.99,63112806.0,603019.SH,2024-12-09,中科曙光,NA,CNY
78.81,79.05,74.6,74.94,82403070.0,603019.SH,2024-12-10,中科曙光,NA,CNY
74.11,74.8,72.9,73.72,71603442.0,603019.SH,2024-12-11,中科曙光,NA,CNY
73.95,75.79,72.5,74.79,71701581.0,603019.SH,2024-12-12,中科曙光,NA,CNY
73.9,74.26,71.79,71.93,61294860.0,603019.SH,2024-12-13,中科曙光,NA,CNY
71.92,73.1,71.11,71.39,44960638.0,603019.SH,2024-12-16,中科曙光,NA,CNY
71.56,72.72,71.14,71.45,42017643.0,603019.SH,2024-12-17,中科曙光,NA,CNY
71.72,72.46,71.13,71.89,39851255.0,603019.SH,2024-12-18,中科曙光,NA,CNY
71.01,77.18,70.8,76.26,113366226.0,603019.SH,2024-12-19,中科曙光,NA,CNY
75.2,77.3,74.6,75.54,78060333.0,603019.SH,2024-12-20,中科曙光,NA,CNY
76.0,78.5,75.99,76.78,90959647.0,603019.SH,2024-12-23,中科曙光,NA,CNY
77.0,77.96,75.6,76.98,61702847.0,603019.SH,2024-12-24,中科曙光,NA,CNY
77.85,80.74,77.68,78.8,104598272.0,603019.SH,2024-12-25,中科曙光,NA,CNY
77.8,79.99,77.19,79.01,82176694.0,603019.SH,2024-12-26,中科曙光,NA,CNY
