open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1485.5,1528.38,1482.0,1500.79,5612895,600519.SH,2025-02-28,贵州茅台,NA,CNY
1502.6,1520.99,1481.5,1487.02,3159566,600519.SH,2025-03-03,贵州茅台,NA,CNY
1485.0,1486.0,1465.21,1470.11,2521121,600519.SH,2025-03-04,贵州茅台,NA,CNY
1472.0,1474.0,1460.1,1466.37,2460522,600519.SH,2025-03-05,贵州茅台,NA,CNY
1474.0,1510.2,1472.08,1505.98,4216764,600519.SH,2025-03-06,贵州茅台,NA,CNY
1503.0,1528.36,1503.0,1521.0,3799135,600519.SH,2025-03-07,贵州茅台,NA,CNY
1519.81,1526.88,1506.14,1522.9,3136907,600519.SH,2025-03-10,贵州茅台,NA,CNY
1517.0,1548.68,1512.0,1548.68,3977560,600519.SH,2025-03-11,贵州茅台,NA,CNY
1546.96,1549.68,1526.35,1542.58,2960396,600519.SH,2025-03-12,贵州茅台,NA,CNY
1544.0,1555.5,1530.88,1537.77,2572439,600519.SH,2025-03-13,贵州茅台,NA,CNY
1547.66,1628.01,1541.0,1628.01,9291315,600519.SH,2025-03-14,贵州茅台,NA,CNY
1657.0,1657.99,1626.88,1637.86,5468913,600519.SH,2025-03-17,贵州茅台,NA,CNY
1645.04,1652.0,1621.7,1624.0,3161345,600519.SH,2025-03-18,贵州茅台,NA,CNY
1624.29,1648.0,1623.0,1635.71,2738955,600519.SH,2025-03-19,贵州茅台,NA,CNY
1635.71,1637.6,1595.07,1604.0,3673677,600519.SH,2025-03-20,贵州茅台,NA,CNY
1599.0,1612.2,1568.83,1573.75,3361430,600519.SH,2025-03-21,贵州茅台,NA,CNY
1570.0,1589.66,1562.38,1583.0,2556585,600519.SH,2025-03-24,贵州茅台,NA,CNY
1588.0,1592.8,1566.66,1575.5,1767438,600519.SH,2025-03-25,贵州茅台,NA,CNY
1572.77,1582.58,1571.0,1576.0,1432356,600519.SH,2025-03-26,贵州茅台,NA,CNY
1576.0,1598.25,1573.38,1589.0,1795563,600519.SH,2025-03-27,贵州茅台,NA,CNY
1590.93,1593.0,1576.0,1585.21,1622789,600519.SH,2025-03-28,贵州茅台,NA,CNY
1580.98,1586.96,1560.06,1561.0,2108494,600519.SH,2025-03-31,贵州茅台,NA,CNY
1564.0,1569.89,1552.21,1556.02,1855644,600519.SH,2025-04-01,贵州茅台,NA,CNY
1558.0,1567.8,1545.5,1549.02,2167401,600519.SH,2025-04-02,贵州茅台,NA,CNY
1530.0,1586.0,1529.01,1568.88,3548050,600519.SH,2025-04-03,贵州茅台,NA,CNY
1520.01,1536.85,1462.0,1500.0,10195267,600519.SH,2025-04-07,贵州茅台,NA,CNY
1513.0,1545.0,1495.0,1545.0,7387649,600519.SH,2025-04-08,贵州茅台,NA,CNY
1525.02,1556.8,1520.55,1541.04,5563004,600519.SH,2025-04-09,贵州茅台,NA,CNY
1550.99,1555.0,1528.0,1549.0,3862021,600519.SH,2025-04-10,贵州茅台,NA,CNY
1579.97,1579.97,1545.0,1568.98,3263423,600519.SH,2025-04-11,贵州茅台,NA,CNY
