open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
4039.4711,4050.6208,4020.9039,4027.2095,569458589.0,000001.SH,2026-04-15,NA,NA,CNY
4030.1378,4057.8314,4028.9086,4055.5468,545876967.0,000001.SH,2026-04-16,NA,NA,CNY
4043.3813,4058.6041,4038.4287,4051.4254,548791406.0,000001.SH,2026-04-17,NA,NA,CNY
4053.3745,4083.1902,4051.685,4082.1271,589841379.0,000001.SH,2026-04-20,NA,NA,CNY
4075.8454,4086.6369,4062.1326,4085.0766,576689450.0,000001.SH,2026-04-21,NA,NA,CNY
4074.8131,4106.8441,4074.6796,4106.2581,582466346.0,000001.SH,2026-04-22,NA,NA,CNY
4110.7883,4114.8443,4070.4598,4093.2501,671166092.0,000001.SH,2026-04-23,NA,NA,CNY
4081.0326,4092.6131,4061.1453,4079.9004,605031798.0,000001.SH,2026-04-24,NA,NA,CNY
4074.8109,4092.8305,4071.0803,4086.3442,589950867.0,000001.SH,2026-04-27,NA,NA,CNY
4076.1431,4090.2014,4062.872,4078.6374,600507498.0,000001.SH,2026-04-28,NA,NA,CNY
4061.8221,4112.1518,4061.8221,4107.5144,614221451.0,000001.SH,2026-04-29,NA,NA,CNY
4107.2974,4118.7552,4100.9656,4112.1593,656912728.0,000001.SH,2026-04-30,NA,NA,CNY
4135.4505,4166.1469,4129.9108,4160.1737,701177480.0,000001.SH,2026-05-06,NA,NA,CNY
4168.4467,4180.2099,4163.1365,4180.0922,685574249.0,000001.SH,2026-05-07,NA,NA,CNY
4163.8537,4183.0631,4154.2456,4179.9524,697019094.0,000001.SH,2026-05-08,NA,NA,CNY
4201.3465,4229.5795,4186.0819,4225.0207,762736287.0,000001.SH,2026-05-11,NA,NA,CNY
4229.2833,4230.1839,4199.344,4214.4891,718984002.0,000001.SH,2026-05-12,NA,NA,CNY
4192.3145,4245.0684,4192.3145,4242.572,705018739.0,000001.SH,2026-05-13,NA,NA,CNY
4256.1569,4258.8631,4177.9175,4177.9175,764235004.0,000001.SH,2026-05-14,NA,NA,CNY
4174.175,4191.8068,4114.0856,4135.3894,733162357.0,000001.SH,2026-05-15,NA,NA,CNY
10190.1274,10190.1274,10087.5509,10126.8254,600535346.57,399001.SZ,2025-05-09,NA,NA,CNY
10220.3298,10302.0463,10200.206,10301.158,595059404.77,399001.SZ,2025-05-12,NA,NA,CNY
10401.9451,10401.9451,10274.3398,10288.0831,613388689.47,399001.SZ,2025-05-13,NA,NA,CNY
10278.9076,10418.4403,10240.1332,10354.2223,622584785.73,399001.SZ,2025-05-14,NA,NA,CNY
10324.8426,10324.8426,10186.4478,10186.4478,571421815.89,399001.SZ,2025-05-15,NA,NA,CNY
10157.6824,10217.9077,10152.7711,10179.5957,541239329.25,399001.SZ,2025-05-16,NA,NA,CNY
10171.291,10184.4018,10090.2959,10171.0898,553941509.59,399001.SZ,2025-05-19,NA,NA,CNY
10182.2469,10273.5914,10151.8647,10249.1731,599599479.38,399001.SZ,2025-05-20,NA,NA,CNY
10246.5151,10325.925,10243.1835,10294.2208,579900580.75,399001.SZ,2025-05-21,NA,NA,CNY
10274.6758,10283.2947,10214.4967,10219.6213,557473920.4,399001.SZ,2025-05-22,NA,NA,CNY
10210.6166,10294.5661,10132.4124,10132.4124,562096509.52,399001.SZ,2025-05-23,NA,NA,CNY
10114.6871,10142.9358,10044.0788,10091.1584,484518140.37,399001.SZ,2025-05-26,NA,NA,CNY
10074.0293,10076.8782,9996.828,10029.1114,498056373.58,399001.SZ,2025-05-27,NA,NA,CNY
10039.2487,10058.128,9987.4065,10003.2651,535691920.58,399001.SZ,2025-05-28,NA,NA,CNY
10006.4311,10139.1825,10002.0855,10127.2045,612671248.94,399001.SZ,2025-05-29,NA,NA,CNY
10091.1936,10099.1549,10022.81,10040.6265,596050824.09,399001.SZ,2025-05-30,NA,NA,CNY
